"","source_country","source_country_code","target_country_code","target_country","z","distance","m_levenshtein_distance","cult_dist","gdp_ratio"
"732","Germany","DE","HU","Hungary",0.00746196310997546,1277.4806,98.16,"32.60368",25.4720943995864
"733","Germany","DE","IS","Iceland",0.0059144284483119,3664.8245,71.58,"58.60887",3.01860644414768
"734","Germany","DE","IN","India",0.00104414120275461,11225.688,93.23,"53.38539",48.4530686890896
"735","Germany","DE","ID","Indonesia",0.00733922760232628,18414.246,103.55,"73.12318",42.6336961595029
"736","Germany","DE","IE","Ireland",0.012163266685581,2079.012,72.61,"31.01612",3.56795810450447
"737","Germany","DE","IL","Israel",0.00672732883955356,4796.9175,100.34,"35.63706",15.1908822244373
"738","Germany","DE","IT","Italy",0.0878919642928612,1682.773,86.61,"20.54264",13.4066227522686
"739","Germany","DE","JP","Japan",0.00790665697826959,14474.258,100.4,"48.70318",11.3284625100061
"740","Germany","DE","KR","Korea, Republic of",0.00163825221079557,13789.793,104.41,"64.45929",NA
"741","Germany","DE","MY","Malaysia",0.00158666772207345,16536.879,101.36,"86.82742",24.3628676444237
"742","Germany","DE","MT","Malta",0.00133230282940921,2770.0107,102.26,"42.74342",19.0894528429818
"743","Germany","DE","MX","Mexico",0.00393287257119327,15208.367,93.57,"61.5061",34.6701823785843
"744","Germany","DE","MA","Morocco",0.00402981583448138,4165.1504,96.67,"56.2761",46.2903191715482
"745","Germany","DE","NL","Netherlands",0.0442666064254706,598.10065,50.2,"55.00909",2.24784976035464
"746","Germany","DE","NZ","New Zealand",0.00658947374038238,29407.176,72.61,"25.15949",11.371752779414
"747","Germany","DE","NO","Norway",0.00607985456731731,2498.4546,63.68,"60.07495",23.0220534880139
"748","Germany","DE","PE","Peru",0.000799559575192842,16877.748,93.57,"67.09695",40.8552545502866
"749","Germany","DE","PH","Philippines",0.00115976160851108,16603.299,100.13,"71.77047",46.9206933727003
"750","Germany","DE","PL","Poland",0.00770832351301041,975.31366,95.93,"43.88622",25.4432150448337
"751","Germany","DE","PT","Portugal",0.0362852408773276,3084.1047,94.09,"71.62402",21.0353008832423
"752","Germany","DE","RO","Romania",0.00121579303591615,1952.9934,88.15,"74.79974",31.8990973394228
"753","Germany","DE","RU","Russian Federation",0.00191040485819157,7900.379,91.18,"77.12328",24.3661744813524
"754","Germany","DE","SG","Singapore",0.00191218363366475,16293.2,102.33,"85.45759",44.6589531972182
"755","Germany","DE","SI","Slovenia",0.00218789383200711,1045.4313,88.95,"75.05997",19.138236508167
"756","Germany","DE","ZA","South Africa",0.00661170843379709,14429.107,97.7,"21.56386",39.5777812703047
"757","Germany","DE","ES","Spain",0.0781700669442149,2580.3196,93.57,"41.91658",15.2130752040967
"758","Germany","DE","SE","Sweden",0.0101834895839355,2094.0156,69.35,"71.05631",0.748037299820463
"759","Germany","DE","CH","Switzerland",0.0113957250689053,821.1656,50.86,"8.185352",13.8142393716363
"760","Germany","DE","TH","Thailand",0.00637424190812803,14409.917,96.85,"63.83573",36.3289273653586
"761","Germany","DE","TR","Turkey",0.0089961569555902,3790.5415,100.05,"51.98077",32.1429886606516
"762","Germany","DE","UA","Ukraine",0.000693722434538839,2436.758,93.77,"29.12585",44.8708530831914
"763","Germany","DE","AE","United Arab Emirates",0.00108505303863767,7633.1475,99.14,"57.49042",26.4271637235075
"764","Germany","DE","GB","United Kingdom",0.0423277411597082,1618.7239,72.61,"37.20215",7.29789971022401
"765","Germany","DE","US","United States",0.0910777511653203,12680.939,72.61,"31.27299",10.6657975697261
"766","Greece","GR","AU","Australia",0.00251054778757976,21631.043,96.26,"85.66212",21.812476045867
"767","Greece","GR","AT","Austria",0.0145751246556714,2168.0835,96.66,"71.05631",24.582578573193
"768","Greece","GR","BE","Belgium",0.0160396108650929,3283.3813,97.3,"44.24929",20.1793454311767
"769","Greece","GR","BR","Brazil",0.0037309529620977,15913.121,90.18,"38.07887",12.1298737539713
"770","Greece","GR","BG","Bulgaria",0.00397503399700129,829.2789,95.95,"33.80828",11.1886968666031
"771","Greece","GR","CA","Canada",0.00390529655845741,12290.339,96.26,"81.16033",21.9663845385067
"772","Greece","GR","CL","Chile",0.000278949754175529,20908.426,94.12,"40.86563",4.2665693294139
"773","Greece","GR","CO","Colombia",0.000348687192719411,16730.93,94.12,NA,15.1274252821836
"774","Greece","GR","HR","Croatia",0.00627636946894941,1485.2538,96.44,"38.54867",5.63877395117876
"775","Greece","GR","CZ","Czech Republic",0.0124830014993549,2321.0273,97.34,"52.36411",5.47383382831312
"776","Greece","GR","DK","Denmark",0.0132849820426096,3514.1472,97.8,"113.5209",23.0044862981888
"777","Greece","GR","EE","Estonia",0.000592768227622999,3639.1562,98.61,"66.76826",1.291184803188
"778","Greece","GR","FI","Finland",0.00251054778757976,4779.7915,100.76,"72.68425",17.0413413615603
"779","Greece","GR","FR","France",0.0902402454757837,3181.7617,95.36,"47.24405",15.6715842715538
"780","Greece","GR","DE","Germany",0.0638794937061962,2855.0457,96.66,"62.76145",24.0746603827667
"781","Greece","GR","GR","Greece",0.258900240594163,0,0,"0",0
"782","Greece","GR","HK","Hong Kong",0.000592768227622999,13710.405,97.58,"83.98214",35.2899331578287
"783","Greece","GR","HU","Hungary",0.0277555005404651,1687.5901,97.94,"63.89053",1.39743401681968
"784","Greece","GR","IS","Iceland",0.00251054778757976,6514.131,102.7,"87.05171",21.056053938619
"785","Greece","GR","IN","India",0.000767111823982705,9500.284,95.97,"75.1199",24.378408306323
"786","Greece","GR","ID","Indonesia",0.00156909236723735,16975.404,99.49,"70.58328",18.5590357767362
"787","Greece","GR","IE","Ireland",0.00509083301370341,4764.538,96.26,"91.09885",27.6426184872712
"788","Greece","GR","IL","Israel",0.00191777955995676,2056.915,99.5,"60.25778",8.88377815832934
"789","Greece","GR","IT","Italy",0.141706475121169,1667.541,92.93,"57.61076",10.6680376304981
"790","Greece","GR","JP","Japan",0.0049164894173437,14789.177,100.78,"44.73254",12.7461978727606
"791","Greece","GR","KR","Korea, Republic of",0.000732243104710764,13934.178,99.5,"36.63332",NA
"792","Greece","GR","MY","Malaysia",0.000348687192719411,15038.906,97.46,"88.55507",0.288207261657063
"793","Greece","GR","MT","Malta",0.00202238571777259,1408.035,101.12,"30.78961",4.9852075397849
"794","Greece","GR","MX","Mexico",0.00125527389378988,17945.281,94.12,"38.85872",10.5955219958176
"795","Greece","GR","MA","Morocco",0.00275462882248335,4648.9634,98.68,"46.38965",22.2156587887815
"796","Greece","GR","NL","Netherlands",0.0309634227134837,3386.423,95.98,"88.53812",26.3225101431213
"797","Greece","GR","NZ","New Zealand",0.000348687192719411,28005.98,96.26,"85.73214",12.7029076033526
"798","Greece","GR","NO","Norway",0.00523030789079117,4749.562,98.61,"90.78546",47.0967138707806
"799","Greece","GR","PE","Peru",0.000523030789079117,18354.34,94.12,"35.02856",16.78059416752
"800","Greece","GR","PH","Philippines",0.000418424631263294,15775.661,98.56,NA,22.8460329899336
"801","Greece","GR","PL","Poland",0.0142961749014959,2511.2217,96.4,"33.15117",1.36855466206699
"802","Greece","GR","PT","Portugal",0.0141218313051362,4390.076,90.18,"28.51315",3.03935949952435
"803","Greece","GR","RO","Romania",0.00299870985738694,1381.5989,90.33,"40.42277",7.82443695665613
"804","Greece","GR","RU","Russian Federation",0.00299870985738694,8571.719,100.5,"42.8369",0.291514098585701
"805","Greece","GR","SG","Singapore",0.000523030789079117,14552.777,102.88,"106.3861",68.7336135799848
"806","Greece","GR","SI","Slovenia",0.00188291084068482,1828.2576,96.98,"46.95743",4.93642387459973
"807","Greece","GR","ZA","South Africa",0.00104606157815823,11947.378,101.39,"70.89429",15.503120887538
"808","Greece","GR","ES","Spain",0.0537675651173332,3651.141,94.12,"34.14674",8.86158517867001
"809","Greece","GR","SE","Sweden",0.00767111823982705,4334.6753,97.06,"108.3051",23.3266230829462
"810","Greece","GR","CH","Switzerland",0.00742703720492346,2553.1384,94.37,"69.64194",37.888899754403
"811","Greece","GR","TH","Thailand",0.00265002266466753,12950.458,96.94,"55.44366",12.2542669825919
"812","Greece","GR","TR","Turkey",0.0202587258969978,1603.3583,99.76,"30.21589",8.06832827788487
"813","Greece","GR","UA","Ukraine",0.00104606157815823,2043.9569,95.38,"46.58892",20.7961927004247
"814","Greece","GR","AE","United Arab Emirates",0.00090658670107047,5207.8003,98.93,"52.72395",50.5018241062742
"815","Greece","GR","GB","United Kingdom",0.0653091111963458,4405.094,96.26,"97.72922",16.7767606725427
"816","Greece","GR","US","United States",0.0402036333205481,15467.83,96.26,"88.97752",34.7404579524928
"817","Hong Kong","HK","AU","Australia",0.0330359669572951,9408.851,98.52,"75.82216",13.4774571119616
"818","Hong Kong","HK","AT","Austria",0.00539032705809425,14407.87,98.93,"79.46069",10.7073545846356
"819","Hong Kong","HK","BE","Belgium",0.00361151912892315,15124.152,98.34,"82.11577",15.110587726652
"820","Hong Kong","HK","BR","Brazil",0.000660315064616546,29616.35,99.07,"49.42671",47.4198069117999
"821","Hong Kong","HK","BG","Bulgaria",0.000141496085274974,13258.0625,97.96,"58.77074",46.4786300244317
"822","Hong Kong","HK","CA","Canada",0.0122495182395192,16418.014,98.52,"65.20736",13.323548619322
"823","Hong Kong","HK","CL","Chile",0.000390798711711833,29376.5,99.38,"64.17944",39.5565024872426
"824","Hong Kong","HK","CO","Colombia",0.000175185629388063,27170.271,99.38,"52.86776",50.4173584400123
"825","Hong Kong","HK","HR","Croatia",0.00608433166682388,14266.408,95.55,"54.58022",40.9287071090074
"826","Hong Kong","HK","CZ","Czech Republic",0.00693330817847373,14034.053,100.94,"65.93179",29.8160993295155
"827","Hong Kong","HK","DK","Denmark",0.00400231784063498,13996.384,100.56,"81.35109",12.2854468596398
"828","Hong Kong","HK","EE","Estonia",0.000532294796986807,12634.436,100.57,"60.8194",33.9987483546407
"829","Hong Kong","HK","FI","Finland",0.00311291387604943,12353.824,101.01,"67.30527",18.2485917962683
"830","Hong Kong","HK","FR","France",0.0416402765237781,15738.536,97.57,"74.57211",19.6183488862748
"831","Hong Kong","HK","DE","Germany",0.0199105205708356,14467.306,98.93,"65.03845",11.215272775062
"832","Hong Kong","HK","GR","Greece",0.00376649103184336,13710.405,97.58,"83.98214",35.2899331578287
"833","Hong Kong","HK","HK","Hong Kong",0.0386419070977132,0,0,"0",0
"834","Hong Kong","HK","HU","Hungary",0.00326114787014702,13745.009,102.59,"85.31705",36.6873671746483
"835","Hong Kong","HK","IS","Iceland",0.00435942700823372,15316.093,99.25,"72.93147",14.2338792192097
"836","Hong Kong","HK","IN","India",0.000565984341099896,5204.966,102,"27.0555",59.6683414641516
"837","Hong Kong","HK","ID","Indonesia",0.00612475911975959,4502.7705,102.12,"26.51415",53.8489689345649
"838","Hong Kong","HK","IE","Ireland",0.00156993275566995,15999.864,98.52,"61.49797",7.64731467055751
"839","Hong Kong","HK","IL","Israel",0.000754645788133195,12460.962,98.84,"81.67007",26.4061549994993
"840","Hong Kong","HK","IT","Italy",0.0429474308353659,14916.105,99.34,"72.18033",24.6218955273305
"841","Hong Kong","HK","JP","Japan",0.305779778188042,3877.943,100.6,"77.78175",22.543735285068
"842","Hong Kong","HK","KR","Korea, Republic of",0.0570566119099276,3216.9658,97.06,"59.77458",NA
"843","Hong Kong","HK","MY","Malaysia",0.00511407279636692,3364.6392,100.27,"37.3497",35.5781404194857
"844","Hong Kong","HK","MT","Malta",0.000296467988195184,15115.512,97.1,"76.73982",30.3047256180438
"845","Hong Kong","HK","MX","Mexico",0.000848976511649844,21794.354,99.38,"56.09813",45.8854551536462
"846","Hong Kong","HK","MA","Morocco",0.000795073241068902,18243.518,100.62,"39.25557",57.5055919466102
"847","Hong Kong","HK","NL","Netherlands",0.0113938038190467,14903.776,99.39,"79.68689",8.96742301470734
"848","Hong Kong","HK","NZ","New Zealand",0.00558572641395017,14982.493,98.52,"73.70889",22.587025554476
"849","Hong Kong","HK","NO","Norway",0.00396862829652189,12979.535,99.56,"78.40281",11.8067807129519
"850","Hong Kong","HK","PE","Peru",0.000343633349953508,29378.9,99.38,"60.71244",52.0705273253486
"851","Hong Kong","HK","PH","Philippines",0.0037462773053755,2136.1213,96.13,"31.60696",58.1359661477623
"852","Hong Kong","HK","PL","Poland",0.00157667066449257,13517.85,101.09,"73.28028",36.6584878198957
"853","Hong Kong","HK","PT","Portugal",0.00410338647297425,17498.107,99.07,"79.56129",32.2505736583043
"854","Hong Kong","HK","RO","Romania",0.00021561308232377,13165.402,100.42,"66.74579",43.1143701144848
"855","Hong Kong","HK","RU","Russian Federation",0.00189335237915561,7429.561,101.62,"74.95332",35.5814472564144
"856","Hong Kong","HK","SG","Singapore",0.012552724136537,4163.1104,81.94,"24.14539",33.4436804221562
"857","Hong Kong","HK","SI","Slovenia",0.000909617691053405,14328.129,99.72,"70.2709",30.3535092832289
"858","Hong Kong","HK","ZA","South Africa",0.00119260986160335,17895.91,100.26,"48.95917",50.7930540453667
"859","Hong Kong","HK","ES","Spain",0.017929575376986,16865.033,99.38,"65.35289",26.4283479791586
"860","Hong Kong","HK","SE","Sweden",0.00280297007020901,13114.036,99.06,"78.6702",11.9633100748824
"861","Hong Kong","HK","CH","Switzerland",0.00747907879310577,15039.076,100.43,"63.36403",2.59896659657431
"862","Hong Kong","HK","TH","Thailand",0.022760656002803,2722.6445,97.69,"42.36744",47.5442001404206
"863","Hong Kong","HK","TR","Turkey",0.00207527591736629,12133.184,102.22,"58.54913",43.3582614357135
"864","Hong Kong","HK","UA","Ukraine",0.000101068632339267,12334.635,99.25,"55.78324",56.0861258582534
"865","Hong Kong","HK","AE","United Arab Emirates",0.000471653617583247,9809.723,101.73,"34.24152",15.2118909484455
"866","Hong Kong","HK","GB","United Kingdom",0.0461748891613999,15465.025,98.52,"72.81483",18.513172485286
"867","Hong Kong","HK","US","United States",0.0411147196356139,20451.992,98.52,"73.8512",0.549475205335864
"868","Hungary","HU","AU","Australia",0.00451842487240717,22395.438,95.25,"43.47413",23.2099100626867
"869","Hungary","HU","AT","Austria",0.0353982300884956,751.5282,98.16,"45.55217",25.9800125900127
"870","Hungary","HU","BE","Belgium",0.0158964274008522,1864.8661,99.51,"41.06093",21.5767794479963
"871","Hungary","HU","BR","Brazil",0.00299667556304724,15945.944,98.06,"62.04837",10.7324397371516
"872","Hungary","HU","BG","Bulgaria",0.00166221847637777,1096.6178,94.31,"73.40981",9.79126284978338
"873","Hungary","HU","CA","Canada",0.00419066348269888,10617.145,95.25,"50.01",23.3638185553264
"874","Hungary","HU","CL","Chile",0.000515053612398745,21098.475,101.97,"84.58132",2.86913531259422
"875","Hungary","HU","CO","Colombia",0.000795991946434424,15967.036,101.97,"74.22938",13.7299912653639
"876","Hungary","HU","HR","Croatia",0.074682773797818,611.50934,94.37,"72.42928",4.24133993435908
"877","Hungary","HU","CZ","Czech Republic",0.0260336189539729,671.49817,94.31,"50.17968",6.8712678451328
"878","Hungary","HU","DK","Denmark",0.01343821697804,1829.2471,98.31,"97.39097",24.4019203150085
"879","Hungary","HU","EE","Estonia",0.00112375333614272,2128.8528,86.9,"65.45227",2.68861882000768
"880","Hungary","HU","FI","Finland",0.00468230556726132,3245.7954,85.07,"69.50539",18.43877537838
"881","Hungary","HU","FR","France",0.0628365407126469,2125.336,96.93,"51.049",17.0690182883735
"882","Hungary","HU","DE","Germany",0.0526759376316898,1277.4806,98.16,"32.60368",25.4720943995864
"883","Hungary","HU","GR","Greece",0.0155452544833076,1687.5901,97.94,"63.89053",1.39743401681968
"884","Hungary","HU","HK","Hong Kong",0.0017792761155593,13745.009,102.59,"85.31705",36.6873671746483
"885","Hungary","HU","HU","Hungary",0.114716486397902,0,0,"0",0
"886","Hungary","HU","IS","Iceland",0.00287961792386571,4865.8086,99.19,"88.11356",22.4534879554387
"887","Hungary","HU","IN","India",0.000819403474270731,10141.99,98.42,"69.0869",22.9809742895033
"888","Hungary","HU","ID","Indonesia",0.00262209111766634,17470.215,100.05,"91.10434",17.1616017599165
"889","Hungary","HU","IE","Ireland",0.00723416210141874,3338.7832,95.25,"55.07268",29.0400525040908
"890","Hungary","HU","IL","Israel",0.0118696446130074,3533.6797,96.52,"58.71116",10.281212175149
"891","Hungary","HU","IT","Italy",0.150957531488505,1295.731,101.66,"20.12461",12.0654716473178
"892","Hungary","HU","JP","Japan",0.00625087793229386,14199.232,98.19,"37",14.1436318895803
"893","Hungary","HU","KR","Korea, Republic of",0.0014281031980147,13432.6455,99.15,"80.31189",NA
"894","Hungary","HU","MY","Malaysia",0.00257526806199373,15560.05,98.2,"99.19678",1.10922675516262
"895","Hungary","HU","MT","Malta",0.00868567682726975,2120.7744,100.02,"49.17316",6.38264155660458
"896","Hungary","HU","MX","Mexico",0.00245821042281219,16485.338,101.97,"63.92183",9.1980879789979
"897","Hungary","HU","MA","Morocco",0.00159198389286885,4550.8315,100.87,"70.86607",20.8182247719618
"898","Hungary","HU","NL","Netherlands",0.0211406096361849,1867.0453,98.61,"79.88116",27.719944159941
"899","Hungary","HU","NZ","New Zealand",0.00215386056094021,28679.27,95.25,"50.6557",14.1003416201723
"900","Hungary","HU","NO","Norway",0.00648499321065693,3121.1504,99.18,"88.14761",48.4941478876003
"901","Hungary","HU","PE","Peru",0.000257526806199373,17855.037,101.97,"81",15.3831601507003
"902","Hungary","HU","PH","Philippines",0.000515053612398745,15872.069,96.55,"81.41253",21.4485989731139
"903","Hungary","HU","PL","Poland",0.0155218429554713,852.5607,96.19,"39.76179",0.0288793547526897
"904","Hungary","HU","PT","Portugal",0.0320035585522311,3785.9783,98.06,"82.64986",4.43679351634403
"905","Hungary","HU","RO","Romania",0.00430772112188041,707.4972,99.81,"81.3388",6.42700293983645
"906","Hungary","HU","RU","Russian Federation",0.00184951069906822,7708.469,97.64,"82.23746",1.10591991823398
